item_name,basket_id
diamond crystal or   morton   salt,963
light brown sugar,963
ground black pepper,963
skin on bone in turkey legs   split skin on bone in turkey breasts,963
sprigs rosemary     rosemary leaves,963
or large sprigs sage     sage leaves,963
sprigs thyme     thyme leaves,963
unsalted butter,963
heads   garlic   crosswise,963
panko,964
grated parmesan,964
coarsely grated sharp cheddar cheese,964
unsalted butter,964
large heads   cauliflower   outer leaves removed,964
garlic cloves   grated,964
thyme leaves,964
large shallots peeled   quartered   very large,964
salt,964
ground pepper,964
parsley,964
lemon wedges,964
cornbread   into cubes,965
sweet potatoes peeled   into,965
salt,965
extra virgin olive oil,965
chorizo   into,965
large onions,965
celery stalks,965
fresno chiles or jalapenos,965
garlic cloves,965
paprika,965
ground black pepper,965
bunches tuscan kale stemmed   into,965
hard cider or dry white wine,965
sage,965
large eggs beaten to blend,965
quarts homemade chicken stock or low sodium chicken broth,965
apple cider vinegar,965
unsalted butter,965
a large roasting pan or large disposable aluminum roasting pan,965
all purpose flour,966
pecan halves,966
granulated sugar,966
ground cinnamon,966
salt,966
cold unsalted butter   into,966
dried cranberries,966
whiskey or brandy,966
large egg,966
light or dark brown sugar,966
butter,966
salt,966
pecan halves,966
all purpose flour,966
coarse or granulated sugar,966
whipped cream ice cream or creme fraiche,966
unsalted butter,967
garlic cloves coarsely,967
large eggs,967
can creamed corn,967
fine grind cornmeal,967
sour cream,967
baking powder,967
ground black pepper,967
salt,967
coarsely grated fontina cheese,967
carrots   on a diagonal thick,968
smoked paprika,968
cayenne pepper,968
extra virgin olive oil,968
salt,968
red wine vinegar,968
dried cranberries,968
poppy seeds,968
brussels sprouts leaves separated,968
split skin on bone in turkey breast,969
salt,969
ground black pepper,969
vegetable oil,969
dry white wine,969
sprigs thyme,969
sprig rosemary,969
sprig sage,969
garlic cloves,969
cornstarch,969
cold unsalted butter   into,969
fennel bulbs fronds reserved bulbs   through root end     lengthwise,970
red onion   through root end     lengthwise,970
sprigs rosemary,970
extra virgin olive oil       for drizzling,970
salt   ground pepper,970
sweet italian sausages,970
navel orange,970
red wine vinegar,970
flaky sea salt,970
chicken thigh skin,971
garlic clove   grated,971
parsley,971
grated lemon zest,971
salt   ground pepper,971
lemon preferably organic   unwaxed very     into rounds rounds   into quarters,971
extra virgin olive oil,971
sugar,971
salt   ground pepper,971
skin on bone in chicken thighs patted dry,971
salt   ground pepper,971
bacon,971
large shallots quartered lengthwise,971
heads   garlic   crosswise,971
dry white wine,971
bunch parsley stems tied together with kitchen twine,971
bay leaves,971
curly kale leaves,971
radishes  /or     red onion,971
head   red cabbage very,972
apple cider vinegar,972
sugar,972
salt   ground pepper,972
ripe avocados unpeeled   pits removed,972
lime,972
salt,972
chili powder,972
piece skinless bone in pork shoulder patted dry,972
salt   ground pepper,972
extra virgin olive oil,972
onions   into thick wedges,972
heads   garlic   crosswise,972
fine grind cornmeal,972
dried chiles de arbol,972
cumin seeds,972
apple cider vinegar,972
corn nuts chicharrones hot sauce  /or sour cream,972
fennel bulbs fronds reserved bulbs   into thick wedges,973
garlic cloves,973
heavy cream,973
salt,973
skin on halibut fillet patted dry,973
lemon,973
extra virgin olive oil,973
ground black pepper,973
extra virgin olive oil,974
chorizo casings removed,974
butternut squash peeled   into,974
onion coarsely,974
salt,974
lime wedges   cilantro leaves with tender stems,974
fresno chile seeds removed,975
garlic cloves   grated,975
grated orange zest,975
orange juice,975
white wine vinegar,975
extra virgin olive oil,975
salt,975
butternut squash peeled,975
unsalted   pumpkin seeds,975
extra virgin olive oil,976
mustard seeds,976
ground turmeric,976
cayenne pepper,976
salt,976
shallot,976
golden raisins,976
cilantro stems,976
lime juice,976
extra virgin olive oil,976
salt   ground pepper,976
virgin coconut oil,976
onions coarsely,976
heads   garlic   crosswise,976
piece ginger peeled,976
curry powder,976
cayenne pepper,976
dried chickpeas soaked overnight,976
cans unsweetened coconut milk,976
split red lentils,976
store bought unsweetened   coconut flakes     fresno or serrano chiles  /or cilantro leaves,976
head   cauliflower,977
extra virgin olive oil,977
salt   ground pepper,977
plain   milk greek yogurt,977
mint,977
lemon juice,977
salt   ground pepper,977
lamb shanks patted dry,977
salt   ground pepper,977
extra virgin olive oil,977
large red onions   into wedges,977
heads   garlic   crosswise,977
cinnamon or   ground cinnamon,977
coriander seeds,977
harissa paste,977
pitted castelvetrano olives mint leaves  /or     preserved lemon,977
shallots     into rings,978
vegetable oil,978
salt,978
sour cream,978
dijon mustard,978
honey,978
ground black pepper,978
extra virgin olive oil,978
onions   through root ends,978
heads   garlic   crosswise,978
carrots trimmed scrubbed,978
dry white wine,978
smoked ham hocks,978
bunch   thyme stems tied together with kitchen twine,978
corona or gigante beans soaked overnight,978
salt   ground pepper,978
cornichons  /or dill sprigs,978
extra virgin olive oil,979
panko,979
salt   ground pepper,979
chives,979
thyme leaves,979
beet preferably golden trimmed peeled,979
knob horseradish peeled,979
red wine vinegar,979
honey,979
salt   ground pepper,979
oxtails or beef short ribs   into segments patted dry,979
salt   ground pepper,979
extra virgin olive oil,979
large leeks white   pale green parts only   lengthwise then   crosswise into,979
celery stalks   thick,979
heads   garlic   crosswise,979
tomato paste,979
bottle red wine,979
bunch thyme stems tied together with kitchen twine,979
parsley leaves grated parmesan  /or   jarred pepperoncini,979
sprigs oregano,980
cans cannellini beans,980
castelvetrano olives pitted,980
salt,980
skinless whitefish fillet,980
shallots     into rings,980
fresno chile very     into rings,980
lemons,980
extra virgin olive oil,980
pappardelle or other wide noodle,981
salt,981
extra virgin olive oil     for drizzling,981
garlic cloves smashed,981
parsley,981
pitted castelvetrano olives,981
red pepper flakes,981
unsalted butter   into,981
basil leaves,981
lemon juice,981
chicken legs,982
salt,982
heads   garlic   crosswise,982
lemon     into rounds seeds removed,982
red chile quartered lengthwise seeds removed   desired,982
bay leaves or sprigs thyme,982
ground black pepper,982
extra virgin olive oil,982
country style bread,982
large eggs,983
unsalted butter,983
buttermilk,983
grated peeled ginger,983
light brown sugar,983
all purpose flour,983
baking powder,983
baking soda,983
ground cinnamon,983
salt,983
grated peeled butternut squash,983
unsweetened shredded coconut,983
coarsely   pecans,983
globe eggplant peeled   into,984
pints cherry tomatoes,984
garlic cloves smashed,984
extra virgin olive oil     for skillet,984
red pepper flakes     for sprinkling,984
salt,984
large eggs,984
tomato paste,984
grated parmesan,984
spaghetti,984
capers,984
basil   a few   leaves,984
large butternut squash preferably one with a long thick neck,985
extra virgin olive oil,985
unsalted butter   into,985
sage leaves,985
garlic cloves,985
lemon juice,985
salt   ground pepper,985
garlic cloves,986
grapeseed or vegetable oil,986
salt,986
piece ginger peeled,986
large egg beaten to blend,986
chilled   short grain rice,986
sesame oil,986
scallions     on a diagonal,986
coarsely   cilantro,986
sesame seeds,986
mixed mushrooms   into,987
sprigs thyme   leaves for serving,987
garlic cloves smashed,987
salt   ground pepper,987
extra virgin olive oil,987
unsalted butter,987
polenta,987
parmesan   grated     for serving,987
red wine vinegar,987
flaky sea salt,987
garlic cloves,988
raw honey,988
a heatproof qt jar,988
red or green thai chiles,989
garlic cloves,989
piece ginger peeled,989
distilled white vinegar,989
sugar,989
salt,989
a heatproof qt jar,989
creamy natural peanut butter,990
lime orange or lemon juice,990
silken or soft tofu,990
soy sauce,990
honey or maple syrup     for drizzling,990
piece ginger peeled   grated,990
salt,990
unsalted   pumpkin seeds   unsalted dry   peanuts hemp seeds or chia seeds,990
heads   garlic cloves separated unpeeled,991
a   handful   thyme sprigs rosemary sprigs  /or bay leaves,991
extra virgin olive oil,991
baguette   thick on a diagonal,992
extra virgin olive oil,992
head   broccoli stem peeled stem   florets   into,992
head   garlic cloves separated,992
honey,992
white wine vinegar,992
red pepper flakes,992
ricotta,992
salt,992
ground black pepper,992
seedless or persian cucumbers,993
salt,993
sherry vinegar or red wine vinegar,993
blanched almonds,993
garlic clove   grated,993
extra virgin olive oil,993
flaky sea salt,993
red wine,994
ginger syrup,994
lime juice,994
soda water,994
glass collins,994
candied ginger,994
laird s straight apple brandy,995
lemon juice,995
maple syrup,995
licor,995
dashes   angostura bitters,995
sparkling wine,995
glass champagne flute,995
orange twist expressed   discarded,995
chilled fino or manzanilla sherry,996
campari,996
bottle chilled dry sparkling wine,996
orange wheels,996
chilled punt e mes,997
dry vermouth,997
maraschino liqueur,997
pamplemousse liqueur,997
peychaud s bitters,997
to serve flaky sea salt,997
bottle light rum,998
sichuan peppercorns,998
pomegranate juice,998
lemon juice,998
simple syrup,998
water,998
ice block   lemon wheels   pomegranate seeds     each black   pink peppercorns,998
large sweet potatoes,999
vegetable oil,999
salt,999
graham cracker crumbs,1000
pecans,1000
firmly packed light brown sugar,1000
granulated sugar,1000
unsalted butter     cooled,1000
solid pack pumpkin,1000
large eggs,1000
cinnamon,1000
grated nutmeg,1000
ground ginger,1000
salt,1000
firmly packed light brown sugar,1000
packages cream cheese   into bits   softened,1000
granulated sugar,1000
heavy cream,1000
cornstarch,1000
vanilla,1000
bourbon liqueur or bourbon   desired,1000
sour cream,1000
granulated sugar,1000
bourbon liqueur or bourbon or to taste,1000
pecan halves for,1000
spinach stems discarded or packages frozen leaf spinach thawed,1001
unsalted butter   additional for greasing pan,1001
onion,1001
garlic cloves minced,1001
salt,1001
black pepper,1001
rounded     grated nutmeg,1001
heavy cream,1001
butternut squash peeled quartered   seeded,1001
grated parmigiano reggiano,1001
an adjustable blade slicer,1001
brussels sprouts trimmed,1002
pancetta visible fat discarded   pancetta minced,1002
garlic clove minced,1002
extra virgin olive oil,1002
water,1002
turkey neck   giblets reserved forturkey giblet stock,1003
salt,1003
black pepper,1003
pliers a   metal skewer kitchen string a flat metal rack an instant read thermometer,1003
butternut squash peeled     into inch,1004
heavy cream,1004
sage leaves,1004
grated parmigiano reggiano,1004
[  ] broccoli rabe tough stems discarded roughly,1005
olive oil,1005
salt,1005
large garlic cloves minced,1005
red pepper flakes,1005
[  ] green olives pitted,1005
brined capers,1005
red wine vinegar,1005
individual size sandwich rolls split,1005
[  ]   mozzarella cheese,1005
package extra firm tofu,1006
green beans ends trimmed   into inch,1006
scallions,1006
cilantro,1006
garlic cloves minced,1006
piece     peeled   ginger,1006
arbol chiles,1006
low sodium tamari,1006
lemon juice,1006
arrowroot powder,1006
yellow onion   into inch dice,1007
red bell pepper   seeded     into inch dice,1007
ground cumin,1007
garlic powder,1007
jalapeno pepper seeded   minced,1007
bunch kale stems removed   discarded leaves shredded,1007
short or long grain brown rice,1007
can black beans,1007
cilantro,1007
sea salt,1007
avocado   into inch dice,1007
lime   into wedges,1007
smoked beef brisket or corned beef,1008
fingerling potatoes or other   potatoes   into     no need to peel,1008
red bell peppers stems   seeds removed   into bitesize chunks,1008
leeks use it all roots whites light green   dark green leaves washed well     thin,1008
garlic cloves   fine,1008
grapeseed oil,1008
coarse sea salt   coarse ground black pepper,1008
eggs any size,1008
dukkah or you can throw on some sesame seeds,1008
herbs such as parsley cilantro  /or mint leaves,1008
harissa paste   you want you can use chinese red chile paste,1008
packaged   boneless skinless chicken breast for stir fry,1009
marinated sun dried tomatoes roughly,1009
pickled onions roughly,1009
pitted green olives,1009
red pepper strips,1009
dried thyme,1009
red pepper flakes,1009
packaged   boneless skinless chicken breast for stir fry,1009
grape tomatoes,1009
